ID del VOD,URL del VOD,Nombre del VOD,Duración,Fecha de inicio,Fecha de finalización,Visitas
1867548060,https://www.twitch.tv/videos/1867548060,superliga_-_verano_2023_-_league_of_legends_-_finetwork_koi_vs_giants_-_jornada_14,1h5m6s,2023-07-09 17:30:15,2023-07-09 17:30:15,323039
1867468916,https://www.twitch.tv/videos/1867468916,porcinos_fc_vs_1k_|_jornada_10_kings_league_|_hoy_podríamos_ser_campeones,1h24m46s,2023-07-09 15:38:14,2023-07-09 15:38:14,511741
1866599471,https://www.twitch.tv/videos/1866599471,el_documentak_de_la_velada_del_año_iii_|_porcinas_vs_barrio_|_finetwork_koi_vs_heretics_|_sábado_top,3h13m23s,2023-07-08 15:28:44,2023-07-08 15:28:44,801087
1865698370,https://www.twitch.tv/videos/1865698370,ha_llegado_el_día:_voy_a_jugar_al_only_up.,4h1m52s,2023-07-07 14:59:13,2023-07-07 14:59:13,1057903
1864840817,https://www.twitch.tv/videos/1864840817,cuánto_vale_tu_outfit_velada_del_año_iii_|_vlog_de_la_velada_|_kings_league_|_kylian_mbappé,3h19m34s,2023-07-06 14:55:19,2023-07-06 14:55:19,874683
1864087059,https://www.twitch.tv/videos/1864087059,porcinos_fc_vs_aniquiladores_|_el_que_gane_se_pone_primero_|_kings_league_jornada_9,1h45m25s,2023-07-05 17:31:56,2023-07-05 17:31:56,759482
1863262277,https://www.twitch.tv/videos/1863262277,finetwork_koi_vs_rebels_|_jornada_12_|_superliga_verano_2023,59m44s,2023-07-04 17:38:34,2023-07-04 17:38:34,319825
1862391245,https://www.twitch.tv/videos/1862391245,lec_co-stream_|_koi_vs_bds_|_summer_w3_d3_|_#watchlec_-_road_to_worlds,46m54s,2023-07-03 17:41:23,2023-07-03 17:41:23,471894
1862311359,https://www.twitch.tv/videos/1862311359,"jueces_y_votaciones_en_la_velad_del_año_iii,_sandor_nos_explica_cómo_funciona_un_combate_de_boxeo._juega_koi_un_partido_clave.",1h47m26s,2023-07-03 15:49:11,2023-07-03 15:49:11,1276574
1861590879,https://www.twitch.tv/videos/1861590879,hablemos_de_la_velada_del_año_iii.,4h5m40s,2023-07-02 18:06:43,2023-07-02 18:06:43,3499192
1860602077,https://www.twitch.tv/videos/1860602077,la_velada_del_año_iii.,7h58m19s,2023-07-01 14:51:54,2023-07-01 14:51:54,104076877
1859809303,https://www.twitch.tv/videos/1859809303,el_pesaje_de_la_velada_del_año_iii_|_últimas_declaraciones_antes_de_la_velada_|_mañana_es_el_día,2h56m5s,2023-06-30 17:02:38,2023-06-30 17:02:38,6165812
