ID del VOD,URL del VOD,Nombre del VOD,Duración,Fecha de inicio,Fecha de finalización,Visitas
1850309899,https://www.twitch.tv/videos/1850309899,mi_primera_vez_en_f1_2023_😱_mundial_de_streamers_de_ampeter_(el_que_se_pega_con_abraham_mateo)_🔥_!reto,4h21m42s,2023-06-19 15:46:00,2023-06-19 15:46:00,288668
1849654851,https://www.twitch.tv/videos/1849654851,😏_saiyans_vs_jijantes_¿rompemos_la_maldición?_😏_kings_league_j7_#vamossaiyans_🔥💙,1h46m35s,2023-06-18 18:38:17,2023-06-18 18:38:17,207688
1848688009,https://www.twitch.tv/videos/1848688009,𝐅𝐈𝐍𝐀𝐋_𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_⚽_20:00_saiyans_vs_ultimate_mostoles_🔥_el_gran_final_de_bellum_😈,5h49m18s,2023-06-17 15:57:14,2023-06-17 15:57:14,966581
1848194483,https://www.twitch.tv/videos/1848194483,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_💥_el_día_final,_a_raidear!!!!_💥_team_@starwraith_@d3stri_@leviathan_@putupau_😈",6h27m44s,2023-06-17 00:26:20,2023-06-17 00:26:20,538705
1847912373,https://www.twitch.tv/videos/1847912373,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😱_tengo_una_sorpresa!!_bellum_día_6_😱_team_@starwraith_@d3stri_@leviathan_@putupau_😈,2h3m21s,2023-06-16 18:16:09,2023-06-16 18:16:09,236241
1847120256,https://www.twitch.tv/videos/1847120256,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😈_estoy_haciendo_mg_¿me_banea_xokas?_😱_team_@starwraith_@d3stri_@leviathan_@putupau_💙,5h49m55s,2023-06-15 19:03:35,2023-06-15 19:03:35,624009
1846139367,https://www.twitch.tv/videos/1846139367,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_🔥_salseo?_yo_paso_de_movidas_|_bellum_día_4_😈_team_@starwraith_@d3stri_@leviathan_@putupau_😈,10h25m42s,2023-06-14 16:12:11,2023-06-14 16:12:11,958067
1845505804,https://www.twitch.tv/videos/1845505804,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😍_matando_con_mi_skin_sin_preguntar_😍_team_@starwraith_@d3stri_@leviathan_@putupau_😈,8h15m16s,2023-06-13 20:56:04,2023-06-13 20:56:04,693663
1845274641,https://www.twitch.tv/videos/1845274641,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😍_nueva_era_en_bellum_(día_3),_jugando_con_mi_skin_😍_team_@starwraith_@d3stri_@leviathan_@putupau_😈",1h49m42s,2023-06-13 15:50:42,2023-06-13 15:50:42,216853
1845217110,https://www.twitch.tv/videos/1845217110,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_💥_nueva_era_de_tier_2,_jugando_con_mi_skin_💥_team_@starwraith_@d3stri_@leviathan_@putupau_😈",1h40m24s,2023-06-13 14:09:43,2023-06-13 14:09:43,198062
