ID del VOD,URL del VOD,Nombre del VOD,Duración,Fecha de inicio,Fecha de finalización,Visitas
1850984262,https://www.twitch.tv/videos/1850984262,jijantes_fc_|_actualidad_barça._mercato_tertulia_rogé_y_jaume_marcet.__la_media_inglesa._sorteamos_2_entradas_kings_#rowenta,3h11m18s,2023-06-20 09:51:59,2023-06-20 09:51:59,123122
1850454812,https://www.twitch.tv/videos/1850454812,jijantes_fc_|_actualidad_barça_+_after_kings,4h50m56s,2023-06-19 18:56:56,2023-06-19 18:56:56,194057
1850146322,https://www.twitch.tv/videos/1850146322,jijantes_fc_|_actualidad_barça._mercato_fcb._tertulia_cotorro_y_pintanel._nations_league_de_españa._kings_y_queens_league,3h40m34s,2023-06-19 09:55:26,2023-06-19 09:55:26,144549
1849625537,https://www.twitch.tv/videos/1849625537,jornada_7_kings_league_infojobs._jijantes_fc_-_saiyans_en_el_cupra_arena,2h36m36s,2023-06-18 18:00:52,2023-06-18 18:00:52,217933
1849349579,https://www.twitch.tv/videos/1849349579,jijantes_fc_|_actualidad_barça._mercato._final_nations_league._ascenso_alavés._queens_i_kings_league_infojobs.,2h26m24s,2023-06-18 09:57:38,2023-06-18 09:57:38,86532
1848681012,https://www.twitch.tv/videos/1848681012,jornada_7._queens_league._aniquiladoras_-_jijantas_fc,1h16m34s,2023-06-17 15:46:15,2023-06-17 15:46:15,81045
1847639941,https://www.twitch.tv/videos/1847639941,jijantes_tv_|_actualidad_barça.el_viaje_de_laporta_a_qatar._mirotic_se_va_del_fcb._charlamos_con_juvenal,2h25m52s,2023-06-16 09:54:16,2023-06-16 09:54:16,91622
1846808692,https://www.twitch.tv/videos/1846808692,jijantes_tv_|_actualidad_barça._la_nueva_camiseta._mercato_fcb._tertulia_kiku_y_quera._charla_con_oriol_paulí._jordi_figueras_y_sorteos!,3h1m4s,2023-06-15 09:54:32,2023-06-15 09:54:32,99381
1845954497,https://www.twitch.tv/videos/1845954497,jijantes_tv_|_actualidad_barça._mercato._carrascazos._agora_futbol._charlamos_con_santi_cazorla.,2h43m14s,2023-06-14 09:54:28,2023-06-14 09:54:28,111282
1845106038,https://www.twitch.tv/videos/1845106038,jijantes_tv_|_actualidad_barça._tertulia_cotorro_y_pintanel._mendes_en_bcn._kimmich_no_se_quiere_mover._mbappé_no_renueva._la_media_inglesa,2h59m14s,2023-06-13 09:55:43,2023-06-13 09:55:43,133130
1844280492,https://www.twitch.tv/videos/1844280492,jornada_6_kings_league_infojobs._jijantes_fc_-__porcinos,2h43m56s,2023-06-12 09:55:57,2023-06-12 09:55:57,100403
1843621446,https://www.twitch.tv/videos/1843621446,jornada_6_kings_league_infojobs._jijantes_fc_-__porcinos,1h32m40s,2023-06-11 15:31:33,2023-06-11 15:31:33,178529
1842694324,https://www.twitch.tv/videos/1842694324,jornada_6_queens_league._jijantas_fc_-__rayo_barcelona,1h27m55s,2023-06-10 13:44:19,2023-06-10 13:44:19,132623
1841687256,https://www.twitch.tv/videos/1841687256,jijantes_fc_|_la_resaca_de_la_charla_con_xavi._gundogan_objetivo_post_final._tertulia_con_kiku_rimblas_y_quera._jugadora_12_de_queens,2h16m48s,2023-06-09 09:54:46,2023-06-09 09:54:46,112017
1840834909,https://www.twitch.tv/videos/1840834909,"entrevista_con_xavi_hernández,_entrenador_del_fcbarcelona",1h23m38s,2023-06-08 10:10:02,2023-06-08 10:10:02,235935
1840374321,https://www.twitch.tv/videos/1840374321,jijantes_fc_|_actualidad_barça._las_explicaciones_de_leo_messi._el_barça_pasa_página,54m58s,2023-06-07 20:45:03,2023-06-07 20:45:03,94461
