fecha,duracion,avg_ccv,max_ccv,seguidores,titulo
2023-07-05 17:31:00,1.6 hrs,30801.0,48522.0,1481.0,"🔥_saiyans_vs_el_barrio_💙_los_actuales_campeones_de_la_kings_league,_imposible_ganar,_no_creo_no???????_no_creo_nooo??????????????????"
2023-07-04 20:42:00,1.4 hrs,24009.0,29620.0,1395.0,"🔥_saiyans_vs_pio_(el_equipo_de_rivers,_la_mejor_boxeadora_de_la_velada)_🐥_partido_muy_importante_|_queens_league_jornada_9_⚽👑"
2023-07-03 17:49:00,3.4 hrs,12875.0,21812.0,2976.0,"🏆_mundial_f1_de_ampeter_(el_mejor_boxeador_después_de_rivers)_|_gp_de_austria,_vamos_red_bull!!!!_🏆"
2023-07-02 19:19:00,5.3 hrs,33635.0,60790.0,11416.0,mi_experiencia_y_reaccionando_a_la_velada_del_año_3.
2023-06-28 21:01:00,3.9 hrs,23110.0,35344.0,2415.0,🔴_hoy_me_paso_only_up_(sin_enfados)_🔴_último_stream_hasta_después_de_la_velada_👋_me_voy_a_madrid_con_el_tesla_y_me_la_pela.
2023-06-27 19:22:00,3.7 hrs,23991.0,33777.0,2443.0,🚨_ha_llegado_el_día_😱_grefg_juega_only_up_😱_no_me_voy_a_enfadar.
2023-06-26 15:25:00,2.8 hrs,11339.0,20670.0,682.0,la_liga_importante_💙_saiyans_vs_el_barrio_|_queens_league_💙_después_analizamos_jornada_de_ayer_y_partidazo_de_youtubers_🔥
2023-06-25 15:39:00,1.4 hrs,19955.0,26938.0,625.0,🔴_esto_es_una_final_🔴_saiyans_vs_troncos_desde_el_cupra_arena_con_el_amuleto_porta_🔴_jornada_8_kings_league
2023-06-23 22:19:00,0.9 hrs,9267.0,11905.0,387.0,"🔴_reacción_2_canciones_de_rauw_alejandro_con_bizarrap,_nivel_9_del_!reto_con_sorteo,_unboxing_y_me_voy_al_partidazo_de_youtubers_4_🔴"
2023-06-22 17:35:00,4.0 hrs,30781.0,39029.0,2546.0,"🏆🐉_mi_torneo_de_fortnite_""copa_salvaje""_con_streamers_($50.000_en_premios)_🐉🏆_w/_@sujagg"
2023-06-21 18:34:00,4.0 hrs,6073.0,8282.0,920.0,😱🔴_180_minutos_de_final_fantasy_xvi_(exclusivo_ps5)_🔴😱_seguimos_con_el_!reto_de_twitch_💙_mañana_torneo_de_fortnite_a_las_18:00_🏆
2023-06-20 20:39:00,2.9 hrs,11705.0,15054.0,1037.0,🔴_charlamos_de_cosas_importantes_🔴_!reto_de_twitch_con_sorteos_🎁_vuelvo_a_fortnite_por_mi_torneo_y_gano_muy_fácil_🏆
2023-06-19 17:45:00,4.3 hrs,11117.0,17189.0,941.0,mi_primera_vez_en_f1_2023_😱_mundial_de_streamers_de_ampeter_(el_que_se_pega_con_abraham_mateo)_🔥_!reto
2023-06-18 20:38:00,1.8 hrs,17966.0,30389.0,636.0,😏_saiyans_vs_jijantes_¿rompemos_la_maldición?_😏_kings_league_j7_#vamossaiyans_🔥💙
2023-06-17 17:57:00,5.8 hrs,25342.0,49647.0,2053.0,𝐅𝐈𝐍𝐀𝐋_𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_⚽_20:00_saiyans_vs_ultimate_mostoles_🔥_el_gran_final_de_bellum_😈
2023-06-17 02:26:00,6.5 hrs,17275.0,23333.0,1554.0,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_💥_el_día_final,_a_raidear!!!!_💥_team_@starwraith_@d3stri_@leviathan_@putupau_😈"
2023-06-16 20:15:00,2.0 hrs,14954.0,19043.0,519.0,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😱_tengo_una_sorpresa!!_bellum_día_6_😱_team_@starwraith_@d3stri_@leviathan_@putupau_😈
2023-06-15 21:03:00,5.8 hrs,24992.0,40173.0,3095.0,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😈_estoy_haciendo_mg_¿me_banea_xokas?_bellum_día_5_😱_team_@starwraith_@d3stri_@leviathan_@putupau_💙
2023-06-14 18:12:00,10.4 hrs,24264.0,32023.0,3983.0,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_🔥_salseo?_yo_paso_de_movidas_|_bellum_día_4_😈_team_@starwraith_@d3stri_@leviathan_@putupau_😈
2023-06-13 22:55:00,8.3 hrs,20668.0,25842.0,3116.0,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😍_matando_con_mi_skin_sin_preguntar_😍_team_@starwraith_@d3stri_@leviathan_@putupau_😈
